161.6478 	DATA 	Keypress: 1
161.8533 	DATA 	Keypress: 0
162.0245 	DATA 	Keypress: 0
162.5358 	DATA 	Mouse: Left button down, pos=(698,154)
162.5416 	EXP 	New trial (rep=1, index=8): OrderedDict([('delay', 0.7), ('freq', 400), ('condition', 'unexp')])
162.5492 	EXP 	text: autoDraw = False
162.5492 	EXP 	textbox: autoDraw = False
162.5492 	EXP 	fixation: autoDraw = True
162.6380 	DATA 	Mouse:  Left button up, pos=(698,154)
163.5397 	EXP 	fixation: autoDraw = False
163.5397 	EXP 	polygon: autoDraw = True
163.8092 	DATA 	Keypress: space
163.8161 	EXP 	fixation: autoDraw = False
163.8161 	EXP 	polygon: autoDraw = False
164.8106 	EXP 	text: autoDraw = True
164.8106 	EXP 	textbox: autoDraw = True
166.2912 	DATA 	Keypress: 3
166.5504 	DATA 	Keypress: 0
166.7837 	DATA 	Keypress: 0
167.2355 	DATA 	Mouse: Left button down, pos=(698,154)
167.2413 	EXP 	New trial (rep=1, index=9): OrderedDict([('delay', 0.1), ('freq', 1000), ('condition', 'exp')])
167.2493 	EXP 	text: autoDraw = False
167.2493 	EXP 	textbox: autoDraw = False
167.2493 	EXP 	fixation: autoDraw = True
167.3380 	DATA 	Mouse:  Left button up, pos=(698,154)
168.2399 	EXP 	fixation: autoDraw = False
168.2399 	EXP 	polygon: autoDraw = True
168.4883 	DATA 	Keypress: space
168.4997 	EXP 	fixation: autoDraw = False
168.4997 	EXP 	polygon: autoDraw = False
168.8816 	EXP 	text: autoDraw = True
168.8816 	EXP 	textbox: autoDraw = True
170.5937 	DATA 	Keypress: 1
170.7262 	DATA 	Keypress: 0
170.8696 	DATA 	Keypress: 0
171.3856 	DATA 	Mouse: Left button down, pos=(698,154)
171.3913 	EXP 	New trial (rep=1, index=10): OrderedDict([('delay', 0.1), ('freq', 1000), ('condition', 'exp')])
171.3993 	EXP 	text: autoDraw = False
171.3993 	EXP 	textbox: autoDraw = False
171.3993 	EXP 	fixation: autoDraw = True
171.4880 	DATA 	Mouse:  Left button up, pos=(698,154)
172.3896 	EXP 	fixation: autoDraw = False
172.3896 	EXP 	polygon: autoDraw = True
172.6884 	DATA 	Keypress: space
172.6995 	EXP 	fixation: autoDraw = False
172.6995 	EXP 	polygon: autoDraw = False
173.0841 	EXP 	text: autoDraw = True
173.0841 	EXP 	textbox: autoDraw = True
173.8338 	DATA 	Keypress: 1
174.0076 	DATA 	Keypress: 0
174.1530 	DATA 	Keypress: 0
175.2523 	DATA 	Mouse: Left button down, pos=(698,154)
175.2582 	EXP 	New trial (rep=1, index=11): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
175.2659 	EXP 	text: autoDraw = False
175.2659 	EXP 	textbox: autoDraw = False
